1.76	14.15
0.65	13.48
0.7	13.3
0.98	15.57
0.19	4.05
0.16	4.29
0.81	9.64
0.44	6.01
0.78	11.42
0.34	6.97
0.34	4.45
0.53	7.94
0.6	8.75
0.35	5.01
0.75	10.55
0.4	5.01
0.59	11.82
0.59	6.87
0.85	12.61
0.46	9.16
0.84	13.4
0.32	5.81
0.4	8.43
0.75	12.48
0.23	3.62
1.05	16.77
0.4	4.65
0.39	6.84
0.81	10.14
0.13	2.01
1.01	14.5
0.26	3.45
0.28	3.48
0.57	6.8
0.28	3.97
0.6	7.24
0.38	4.63
0.81	12.57
0.29	5.31
0.81	9.81
0.27	6.87
0.69	10.34
0.7	16.7
0.76	14.13
0.39	8.23
0.67	12.47
0.72	11.68
0.53	9.23
0.87	9.7
0.73	11.87
0.23	5.56
0.21	1.95
0.85	12.28
0.2	2.83
0.81	12.58
0.27	3.47
1.03	13.81
0.8	15.03
0.47	8.9
0.26	2.34
1.06	16.26
0.27	5.84
0.06	1.37
0.94	11.62
0.01	0.55
1.13	15.31
0.1	1.78
0.45	6.35
0.08	1.3
0.88	10.24
